date,listing_id,reviewer_name,comments
2017-08-20T04:00:00.000Z,13530122,Chris,"The apartment was spotlessly clean and had all the things we needed e.g extra towels, blanket, kitchen amenities, hair drier, as well as some extras we weren't expecting e.g. plunger coffee, tea & milk, chocolates.   The location is in a lovely area with several nice cafes and restaurants only a short walk away.  There's also a supermarket across the road which is so handy. The outlook from the window was delightful - warm sun, beautiful trees and great to just watch people strolling by!  Victoria is very friendly and helpful (thank you!) and provided us with tips on where to eat and visit -  including the market near the El Alamein Fountain on Saturday morning.  You won't be disappointed."
2017-08-23T04:00:00.000Z,13530122,Simon,Apartment has everything you need for a work trip based in the best location for short trips.
2017-08-30T04:00:00.000Z,13530122,Niccolas,"victoria is a really great host, she's really handy, and take care of us during stayed at her place. The place just amazing, love the minimalist interior, and looks super clean. and the big window with awesome view. the place close to public transport, bus station just across the street, the train station around 6-7 minutes by walk. i'll coming back to her place. :D"
2017-09-03T04:00:00.000Z,13530122,Tim,A fantastic little apartment in the heart of Potts Point.
2017-09-09T04:00:00.000Z,13530122,Adam,"Victoria's apartment was perfect for our trip to Sydney. Check in was simple and easy with Victoria kindly telling us all about the local area. The place has everything we needed including decent Wifi. It was close to lots of the best restaurants and bars in Sydney, with Kings cross station only a 5-10 walk away. We wouldn't hesitate to stay here again."
2017-09-20T04:00:00.000Z,13530122,Libby,"We had 4 wonderful nights  at Vickie's apartment.  She met us there, showed us around the apartment and recommended several restaurants you can see on the street below.  The view and location is terrific.  It is an easy 5 minute walk to the train station.  The towels and bedding were top notch.  We made use of the chromecast for streaming tv shows.   The indoor plants are a great touch, very impressed to see a healthy fiddle leaf fig, I should have asked Vickie for tips.  There is nowhere to hang clothes up but when I travel I usually just live out of the suitcase anyway.  Definitely recommend staying here!"
2017-09-24T04:00:00.000Z,13530122,Riccardo,"Small studio in nice building in one of the best parts of Sydney, close to many good restaurants and bars, not to mention several shops, walking distance (20/30 mins) to the CBD and very good connections with public transportation. Laundry options available on each floor of the building. Victoria was a great host, very friendly and gave us lots of informations. Definitely recommended for anyone spending a weekend in Sydney, or as part of a longer trip as in our case."
2017-09-29T04:00:00.000Z,13530122,Andrea,"Compact but comfortable, stylishly decorated and well equipt space that is quite central. Victoria was really helpful and responsive. We really enjoyed our stay."
2017-10-06T04:00:00.000Z,13530122,Lingran,"victoria is really a nice person, and her apartment is cozy and convenient. Will definitely live here again when next time I come here. Thanks for everything~"
2017-10-11T04:00:00.000Z,13530122,Ria,"Really great host, very informative about local restaurants etc. The apartment is close to Kings Cross train station, and a walkabledistance to the CBD. It is as described, small but clean, comfortable and has everything you need for a base whilst traveling around Sydney."
2017-10-15T04:00:00.000Z,13530122,Jeol,Amazon location and an even better host!
2017-10-21T04:00:00.000Z,13530122,Trudy,"Vickie""s Chic Pad is a great location and exactly as advertised."
2017-10-26T04:00:00.000Z,13530122,Bryony,This apartment is in a fantastic location with many local bars and excellent eateries. Walkable to the botanical gardens and central Sydney. The apartment is perfectly equipped and had all the essentials so we were able to cook in our eat out. Highly recommend staying here in a wonderful part of Sydney!
2017-10-30T04:00:00.000Z,13530122,Judy Ice,"An adorable studio room in a popular part of town. Very close to major attractions. Location was ideal for all travelers needs; all types and price ranges of restaurants, transportation, grocery stores and bottle shops. Safe area of town for walking either during daytime or in the evening. Victoria was wonderful to work with and a great hostess. Studio was well equipped, comfortable and very clean. This was our first time staying in an airbnb. It was a great experience."
2017-11-02T04:00:00.000Z,13530122,Jill,Victoria's place was the perfect location for our holiday. Vickie was there to meet us upon check-in and shared some priceless tips with us. We had a great time!
2017-11-05T04:00:00.000Z,13530122,Joe,The perfect accommodation for my Mum and I. Loved the location especially enjoying a morning coffee and watching the locals (and their dogs!) walking by. Highly recommend this little gem!
2017-11-11T05:00:00.000Z,13530122,Nadine,Logement idéalement placé a sydney car tout peut se faire a pied avec de bonnes baskets car beaucoup de montees!!magasin de nourriture juste en face .
2017-11-15T05:00:00.000Z,13530122,Kelsey,An excellent location!We walked in to the botanical gardens which were stunning then on to circular quay.The city centre was closer than we thought it would be which was a nice surprise.Public transport was also easy to use and nearby. The apartment had a nice view and everything we needed. The Gypsy Cafe around the corner is worth a visit!
2017-11-22T05:00:00.000Z,13530122,Giana,"Perfect for tourist who want to live like a local.  Excellent location , perf3ct room.  We experi3nced the electricity problem but Vickie fixed that for us immediately.  Perfect stay."
2017-11-26T05:00:00.000Z,13530122,Patrick,Ruhige Lage im netten Viertel Potts Point. Alles was man braucht ist vorhanden und Vickie kümmert sich rührend.
2017-11-29T05:00:00.000Z,13530122,Debbie,"Location and price were wonderful. Be prepared for a very small studio, but the accommodations are very comfortable for a few days."
2017-12-04T05:00:00.000Z,13530122,Niklas,Great Appartement which is good to reach by public transport. We really enjoyed our stay!
2017-12-08T05:00:00.000Z,13530122,Charne,"My partner and I stayed here for 5 nights. This is a lovely small apartment, that had everything we needed. It was very clean and modern. In the perfect location if you are looking to explore the city, kings cross station is just a 10 minute walk away. The streets surrounding he apartment are full of small business shops and there is a convenience store right across the road. We would definitely rebook if we were travelling here again. Unfortunately we didn’t get a chance to meet Victoria, due to our arrival time. However she responded fast to messages and was very helpful."
2017-12-09T05:00:00.000Z,13530122,Nick,"Vickie was thorough and accommodating with the check in.The place was small but centrally located and had everything we needed to make it a very comfortable stay.Thanks, we definitely recommend!"
2017-12-12T05:00:00.000Z,13530122,Hylton,"Fantastic.! Victoria was a great host and met us in the lobby on arrival and was very friendly and gave ussome great suggestions. It is a small studio apartment which looked exactly like on the website and is perfect for two people. Location was perfect for exploring the city and walkable to restaurants and Kings Cross station. There was a small kitchen with a hotplate, toaster, kettle and fridge - was perfect for our stay. Great area, great location and would definitely book again and highly recommend!"
2017-12-16T05:00:00.000Z,13530122,Michael,"Victoria’s place is in a great location. There are plenty of eating places nearby and lots of interesting shops. All of Sydney’s attractions are within walking distance but public transport is good, we got buses into town and got the train and bus to Bondi Beach. We loved having breakfast looking out of the window at the passers by in the street. Great place!"
